Name,Start,End,Duration,Process,,,
Nueva pestaña - Google Chrome,2023-05-09T13:50:24.0000000,2023-05-09T13:50:44.0000000,00:00:20,Google Chrome,,,
WhatsApp - Google Chrome,2023-05-09T13:50:44.0000000,2023-05-09T13:50:50.0000000,00:00:06,Google Chrome,,,
Posteo #1 - Exceso - Documentos de Google - Google Chrome,2023-05-09T13:50:50.0000000,2023-05-09T13:51:59.0000000,00:01:09,Google Chrome,,,
(2) WhatsApp - Google Chrome,2023-05-09T13:51:59.0000000,2023-05-09T13:52:08.0000000,00:00:09,Google Chrome,,,
Nueva pestaña - Google Chrome,2023-05-09T13:52:08.0000000,2023-05-09T13:52:13.0000000,00:00:05,Google Chrome,,,
observable - Buscar con Google - Google Chrome,2023-05-09T13:52:13.0000000,2023-05-09T13:52:19.0000000,00:00:06,Google Chrome,,,
Home | Observable - Google Chrome,2023-05-09T13:52:19.0000000,2023-05-09T13:52:25.0000000,00:00:06,Google Chrome,,,
Home | Observable - Google Chrome,2023-05-09T13:52:25.0000000,2023-05-09T13:55:14.0000000,00:02:49,Google Chrome,,,
Posteo #1 - Exceso - Documentos de Google - Google Chrome,2023-05-09T13:55:14.0000000,2023-05-09T13:57:43.0000000,00:02:29,Google Chrome,,,
Bandeja de entrada - penninivel@paho.org - Outlook,2023-05-09T13:57:43.0000000,2023-05-09T13:57:50.0000000,00:00:07,Microsoft Outlook,,,
Recibidos (61) - vpennini@iecs.org.ar - Correo de IECS - Google Chrome,2023-05-09T13:57:50.0000000,2023-05-09T13:57:57.0000000,00:00:07,Google Chrome,,,
Mi unidad - Google Drive - Google Chrome,2023-05-09T13:57:57.0000000,2023-05-09T13:58:54.0000000,00:00:57,Google Chrome,,,
IECS - Calendar - Semana del 7 de mayo de 2023 - Google Chrome,2023-05-09T13:58:54.0000000,2023-05-09T13:59:06.0000000,00:00:12,Google Chrome,,,
Iniciar reunión - Zoom - Google Chrome,2023-05-09T13:59:06.0000000,2023-05-09T13:59:17.0000000,00:00:11,Google Chrome,,,
Choose ONE of the audio conference options,2023-05-09T13:59:17.0000000,2023-05-09T13:59:23.0000000,00:00:06,Zoom,,,
Zoom Meeting,2023-05-09T13:59:23.0000000,2023-05-09T13:59:28.0000000,00:00:05,Zoom,,,
Iniciar reunión - Zoom - Google Chrome,2023-05-09T13:59:28.0000000,2023-05-09T13:59:33.0000000,00:00:05,Google Chrome,,,
Nueva pestaña - Google Chrome,2023-05-09T13:59:33.0000000,2023-05-09T14:00:44.0000000,00:01:11,Google Chrome,,,
Zoom Meeting,2023-05-09T14:00:44.0000000,2023-05-09T14:00:56.0000000,00:00:12,Zoom,,,
Posteo #1 - Exceso - Documentos de Google - Google Chrome,2023-05-09T14:00:56.0000000,2023-05-09T14:01:18.0000000,00:00:22,Google Chrome,,,
Zoom Meeting,2023-05-09T14:01:18.0000000,2023-05-09T14:02:17.0000000,00:00:59,Zoom,,,
Posteo #1 - Exceso - Documentos de Google - Google Chrome,2023-05-09T14:02:17.0000000,2023-05-09T14:03:23.0000000,00:01:06,Google Chrome,,,
Zoom Meeting,2023-05-09T14:03:23.0000000,2023-05-09T14:04:16.0000000,00:00:53,Zoom,,,
Conmutación de tareas,2023-05-09T14:04:16.0000000,2023-05-09T14:04:21.0000000,00:00:05,Sistema operativo Microsoft® Windows®,,,
(3) WhatsApp - Google Chrome,2023-05-09T14:04:21.0000000,2023-05-09T14:04:28.0000000,00:00:07,Google Chrome,,,
Posteo #1 - Exceso - Documentos de Google - Google Chrome,2023-05-09T14:04:28.0000000,2023-05-09T14:06:36.0000000,00:02:08,Google Chrome,,,
Zoom Meeting,2023-05-09T14:06:36.0000000,2023-05-09T14:07:25.0000000,00:00:49,Zoom,,,
Búsqueda,2023-05-09T14:07:25.0000000,2023-05-09T14:07:49.0000000,00:00:24,Microsoft® Windows® Operating System,,,
(2) WhatsApp - Google Chrome,2023-05-09T14:07:49.0000000,2023-05-09T14:07:55.0000000,00:00:06,Google Chrome,,,
excesoMortalidad - main - RStudio,2023-05-09T14:07:55.0000000,2023-05-09T14:08:00.0000000,00:00:05,RStudio,,,
Líneas de Cuidados FQ equivalencias  -  Guardado por última vez por el usuario - Word,2023-05-09T14:08:00.0000000,2023-05-09T14:08:07.0000000,00:00:07,Microsoft Word,,,
Microsoft Word,2023-05-09T14:08:07.0000000,2023-05-09T14:08:16.0000000,00:00:09,Microsoft Word,,,
Program Manager,2023-05-09T14:08:16.0000000,2023-05-09T14:08:27.0000000,00:00:11,Sistema operativo Microsoft® Windows®,,,
Búsqueda,2023-05-09T14:08:27.0000000,2023-05-09T14:08:41.0000000,00:00:14,Microsoft® Windows® Operating System,,,
Configuración,2023-05-09T14:08:41.0000000,2023-05-09T14:10:11.0000000,00:01:30,Configuración,,,
Conmutación de tareas,2023-05-09T14:10:11.0000000,2023-05-09T14:10:16.0000000,00:00:05,Sistema operativo Microsoft® Windows®,,,
ManicTime - Estándar (gratis),2023-05-09T14:10:16.0000000,2023-05-09T14:10:31.0000000,00:00:15,ManicTime,,,
(2) WhatsApp - Google Chrome,2023-05-09T14:10:31.0000000,2023-05-09T14:10:36.0000000,00:00:05,Google Chrome,,,
Untitled / velenp | Observable - Google Chrome,2023-05-09T14:10:36.0000000,2023-05-09T14:11:10.0000000,00:00:34,Google Chrome,,,
excesoMortalidad - main - RStudio,2023-05-09T14:11:10.0000000,2023-05-09T14:11:23.0000000,00:00:13,RStudio,,,
XGBOOST Prediction Intervals - Google Chrome,2023-05-09T14:11:23.0000000,2023-05-09T14:11:54.0000000,00:00:31,Google Chrome,,,
excesoMortalidad - main - RStudio,2023-05-09T14:11:54.0000000,2023-05-09T14:12:27.0000000,00:00:33,RStudio,,,
XGBOOST Prediction Intervals - Google Chrome,2023-05-09T14:12:27.0000000,2023-05-09T14:12:34.0000000,00:00:07,Google Chrome,,,
excesoMortalidad - main - RStudio,2023-05-09T14:12:34.0000000,2023-05-09T14:13:53.0000000,00:01:19,RStudio,,,
XGBOOST Prediction Intervals - Google Chrome,2023-05-09T14:13:53.0000000,2023-05-09T14:14:16.0000000,00:00:23,Google Chrome,,,
Nueva pestaña - Google Chrome,2023-05-09T14:14:16.0000000,2023-05-09T14:14:27.0000000,00:00:11,Google Chrome,,,
r bagging with xgboost model - Buscar con Google - Google Chrome,2023-05-09T14:14:27.0000000,2023-05-09T14:14:47.0000000,00:00:20,Google Chrome,,,
r bagging with xgboost model for estimating error in prediction - Buscar con Google - Google Chrome,2023-05-09T14:14:47.0000000,2023-05-09T14:15:08.0000000,00:00:21,Google Chrome,,,
machine learning - Out-of-bag error estimate for boosting? - Cross Validated - Google Chrome,2023-05-09T14:15:08.0000000,2023-05-09T14:15:19.0000000,00:00:11,Google Chrome,,,
XGBOOST Prediction Intervals - Google Chrome,2023-05-09T14:15:19.0000000,2023-05-09T14:18:22.0000000,00:03:03,Google Chrome,,,
excesoMortalidad - main - RStudio,2023-05-09T14:18:22.0000000,2023-05-09T14:20:40.0000000,00:02:18,RStudio,,,
XGBOOST Prediction Intervals - Google Chrome,2023-05-09T14:20:40.0000000,2023-05-09T14:21:04.0000000,00:00:24,Google Chrome,,,
Zoom,2023-05-09T14:21:04.0000000,2023-05-09T14:21:21.0000000,00:00:17,Zoom,,,
machine learning - Out-of-bag error estimate for boosting? - Cross Validated - Google Chrome,2023-05-09T14:21:21.0000000,2023-05-09T14:21:27.0000000,00:00:06,Google Chrome,,,
machine learning - Out-of-bag error estimate for boosting? - Cross Validated - Google Chrome,2023-05-09T14:21:27.0000000,2023-05-09T14:21:35.0000000,00:00:08,Google Chrome,,,
xgboost x_train <- xgb.DMatrix() - Buscar con Google - Google Chrome,2023-05-09T14:21:35.0000000,2023-05-09T14:21:42.0000000,00:00:07,Google Chrome,,,
xgboost x_train <- xgb.DMatrix() in r - Buscar con Google - Google Chrome,2023-05-09T14:21:42.0000000,2023-05-09T14:21:48.0000000,00:00:06,Google Chrome,,,
XGBoost R Tutorial — xgboost 1.7.5 documentation - Google Chrome,2023-05-09T14:21:48.0000000,2023-05-09T14:23:48.0000000,00:02:00,Google Chrome,,,
xgboost x_train <- xgb.DMatrix() in r - Buscar con Google - Google Chrome,2023-05-09T14:23:48.0000000,2023-05-09T14:24:08.0000000,00:00:20,Google Chrome,,,
Complete Guide to Gradient Boosting and XGBoost in R - Machine Learning - Google Chrome,2023-05-09T14:24:08.0000000,2023-05-09T14:25:26.0000000,00:01:18,Google Chrome,,,
xgboost x_train <- xgb.DMatrix() in r - Buscar con Google - Google Chrome,2023-05-09T14:25:26.0000000,2023-05-09T14:25:48.0000000,00:00:22,Google Chrome,,,
bagging with xgboost - Buscar con Google - Google Chrome,2023-05-09T14:25:48.0000000,2023-05-09T14:26:14.0000000,00:00:26,Google Chrome,,,
bagging with xgboost for estiate errora - Buscar con Google - Google Chrome,2023-05-09T14:26:14.0000000,2023-05-09T14:26:21.0000000,00:00:07,Google Chrome,,,
machine learning - how does `subsample` parameter work in boosting algorithms like xgboost and lightgbm? - Cross Validated - Google Chrome,2023-05-09T14:26:21.0000000,2023-05-09T14:26:46.0000000,00:00:25,Google Chrome,,,
XGBOOST Prediction Intervals - Google Chrome,2023-05-09T14:26:46.0000000,2023-05-09T14:28:49.0000000,00:02:03,Google Chrome,,,
excesoMortalidad - main - RStudio,2023-05-09T14:28:49.0000000,2023-05-09T14:29:02.0000000,00:00:13,RStudio,,,
XGBOOST Prediction Intervals - Google Chrome,2023-05-09T14:29:02.0000000,2023-05-09T14:29:07.0000000,00:00:05,Google Chrome,,,
excesoMortalidad - main - RStudio,2023-05-09T14:29:07.0000000,2023-05-09T14:30:12.0000000,00:01:05,RStudio,,,
Zoom Meeting,2023-05-09T14:30:12.0000000,2023-05-09T14:34:38.0000000,00:04:26,Zoom,,,
excesoMortalidad - main - RStudio,2023-05-09T14:34:38.0000000,2023-05-09T14:35:06.0000000,00:00:28,RStudio,,,
Zoom Meeting,2023-05-09T14:35:06.0000000,2023-05-09T14:35:11.0000000,00:00:05,Zoom,,,
XGBOOST Prediction Intervals - Google Chrome,2023-05-09T14:35:11.0000000,2023-05-09T14:36:06.0000000,00:00:55,Google Chrome,,,
excesoMortalidad - main - RStudio,2023-05-09T14:36:06.0000000,2023-05-09T14:36:13.0000000,00:00:07,RStudio,,,
XGBOOST Prediction Intervals - Google Chrome,2023-05-09T14:36:13.0000000,2023-05-09T14:37:02.0000000,00:00:49,Google Chrome,,,
Zoom Meeting,2023-05-09T14:37:02.0000000,2023-05-09T14:37:48.0000000,00:00:46,Zoom,,,
XGBOOST Prediction Intervals - Google Chrome,2023-05-09T14:37:48.0000000,2023-05-09T14:38:12.0000000,00:00:24,Google Chrome,,,
Zoom Meeting,2023-05-09T14:38:12.0000000,2023-05-09T14:39:59.0000000,00:01:47,Zoom,,,
XGBOOST Prediction Intervals - Google Chrome,2023-05-09T14:39:59.0000000,2023-05-09T14:41:21.0000000,00:01:22,Google Chrome,,,
Zoom Meeting,2023-05-09T14:41:21.0000000,2023-05-09T14:41:39.0000000,00:00:18,Zoom,,,
XGBOOST Prediction Intervals - Google Chrome,2023-05-09T14:41:39.0000000,2023-05-09T14:42:46.0000000,00:01:07,Google Chrome,,,
excesoMortalidad - main - RStudio,2023-05-09T14:42:46.0000000,2023-05-09T14:45:00.0000000,00:02:14,RStudio,,,
XGBOOST Prediction Intervals - Google Chrome,2023-05-09T14:45:00.0000000,2023-05-09T14:45:42.0000000,00:00:42,Google Chrome,,,
excesoMortalidad - main - RStudio,2023-05-09T14:45:42.0000000,2023-05-09T14:46:13.0000000,00:00:31,RStudio,,,
XGBOOST Prediction Intervals - Google Chrome,2023-05-09T14:46:13.0000000,2023-05-09T14:46:18.0000000,00:00:05,Google Chrome,,,
excesoMortalidad - main - RStudio,2023-05-09T14:46:18.0000000,2023-05-09T14:47:20.0000000,00:01:02,RStudio,,,
Zoom Meeting,2023-05-09T14:47:20.0000000,2023-05-09T14:47:40.0000000,00:00:20,Zoom,,,
excesoMortalidad - main - RStudio,2023-05-09T14:47:40.0000000,2023-05-09T14:50:27.0000000,00:02:47,RStudio,,,
Zoom Meeting,2023-05-09T14:50:27.0000000,2023-05-09T14:53:09.0000000,00:02:42,Zoom,,,
excesoMortalidad - main - RStudio,2023-05-09T14:53:09.0000000,2023-05-09T14:56:10.0000000,00:03:01,RStudio,,,
RStudio: Notebook Output,2023-05-09T14:56:10.0000000,2023-05-09T15:00:48.0000000,00:04:38,RStudio,,,
bagging with xgboost for estiate errora - Buscar con Google - Google Chrome,2023-05-09T15:00:48.0000000,2023-05-09T15:00:54.0000000,00:00:06,Google Chrome,,,
Complete Guide to Gradient Boosting and XGBoost in R - Machine Learning - Google Chrome,2023-05-09T15:00:54.0000000,2023-05-09T15:01:40.0000000,00:00:46,Google Chrome,,,
Nueva pestaña - Google Chrome,2023-05-09T15:01:40.0000000,2023-05-09T15:01:47.0000000,00:00:07,Google Chrome,,,
Institute for Health Metrics and Evaluation | - Google Chrome,2023-05-09T15:01:47.0000000,2023-05-09T15:02:21.0000000,00:00:34,Google Chrome,,,
Nueva pestaña - Google Chrome,2023-05-09T15:02:21.0000000,2023-05-09T15:02:26.0000000,00:00:05,Google Chrome,,,
ourworld in data - Buscar con Google - Google Chrome,2023-05-09T15:02:26.0000000,2023-05-09T15:02:36.0000000,00:00:10,Google Chrome,,,
ourworldindata excess mortality - Buscar con Google - Google Chrome,2023-05-09T15:02:36.0000000,2023-05-09T15:02:51.0000000,00:00:15,Google Chrome,,,
Excess mortality: Deaths from all causes compared to average over previous years - Google Chrome,2023-05-09T15:02:51.0000000,2023-05-09T15:02:58.0000000,00:00:07,Google Chrome,,,
Excess mortality: Deaths from all causes compared to average over previous years - Google Chrome,2023-05-09T15:02:58.0000000,2023-05-09T15:03:15.0000000,00:00:17,Google Chrome,,,
Excess mortality: Deaths from all causes compared to average over previous years - Google Chrome,2023-05-09T15:03:15.0000000,2023-05-09T15:03:20.0000000,00:00:05,Google Chrome,,,
Excess mortality: Deaths from all causes compared to average over previous years - Google Chrome,2023-05-09T15:03:20.0000000,2023-05-09T15:06:59.0000000,00:03:39,Google Chrome,,,
Nueva pestaña - Google Chrome,2023-05-09T15:06:59.0000000,2023-05-09T15:07:08.0000000,00:00:09,Google Chrome,,,
Mi unidad - Google Drive - Google Chrome,2023-05-09T15:07:08.0000000,2023-05-09T15:08:30.0000000,00:01:22,Google Chrome,,,
Descargas,2023-05-09T15:08:30.0000000,2023-05-09T15:09:10.0000000,00:00:40,Sistema operativo Microsoft® Windows®,,,
excesoMortalidad,2023-05-09T15:09:10.0000000,2023-05-09T15:14:19.0000000,00:05:09,Sistema operativo Microsoft® Windows®,,,
"Imputing missing data with R, MICE package | R-bloggers - Google Chrome",2023-05-09T15:14:19.0000000,2023-05-09T15:14:25.0000000,00:00:06,Google Chrome,,,
XGBOOST Prediction Intervals - Google Chrome,2023-05-09T15:14:25.0000000,2023-05-09T15:14:30.0000000,00:00:05,Google Chrome,,,
Institute for Health Metrics and Evaluation | - Google Chrome,2023-05-09T15:14:30.0000000,2023-05-09T15:14:35.0000000,00:00:05,Google Chrome,,,
Nueva pestaña - Google Chrome,2023-05-09T15:14:35.0000000,2023-05-09T15:14:40.0000000,00:00:05,Google Chrome,,,
Google Académico - Google Chrome,2023-05-09T15:14:40.0000000,2023-05-09T15:14:50.0000000,00:00:10,Google Chrome,,,
excess mortality method - Google Académico - Google Chrome,2023-05-09T15:14:50.0000000,2023-05-09T15:14:55.0000000,00:00:05,Google Chrome,,,
excess mortality method - Google Académico - Google Chrome,2023-05-09T15:14:55.0000000,2023-05-09T15:15:28.0000000,00:00:33,Google Chrome,,,
excess mortality method for defining umbral - Google Académico - Google Chrome,2023-05-09T15:15:28.0000000,2023-05-09T15:16:05.0000000,00:00:37,Google Chrome,,,
excess mortality method - Google Académico - Google Chrome,2023-05-09T15:16:05.0000000,2023-05-09T15:17:36.0000000,00:01:31,Google Chrome,,,
excess mortality method covid - Google Académico - Google Chrome,2023-05-09T15:17:36.0000000,2023-05-09T15:18:07.0000000,00:00:31,Google Chrome,,,
excess mortality method covid umbral - Google Académico - Google Chrome,2023-05-09T15:18:07.0000000,2023-05-09T15:18:28.0000000,00:00:21,Google Chrome,,,
excess mortality method covid difining limits - Google Académico - Google Chrome,2023-05-09T15:18:28.0000000,2023-05-09T15:18:37.0000000,00:00:09,Google Chrome,,,
excess mortality method covid defining limits - Google Académico - Google Chrome,2023-05-09T15:18:37.0000000,2023-05-09T15:19:06.0000000,00:00:29,Google Chrome,,,
Historial - Google Chrome,2023-05-09T15:19:06.0000000,2023-05-09T15:19:24.0000000,00:00:18,Google Chrome,,,
What should be the baseline when calculating excess mortality? New approaches suggest that we have underestimated the impact of the COVID-19 pandemic and previous winter peaks - ScienceDirect - Google Chrome,2023-05-09T15:19:24.0000000,2023-05-09T15:20:01.0000000,00:00:37,Google Chrome,,,
Nueva pestaña - Google Chrome,2023-05-09T15:20:01.0000000,2023-05-09T15:20:06.0000000,00:00:05,Google Chrome,,,
What should be the baseline when calculating excess mortality? New approaches suggest that we have underestimated the impact of the COVID-19 pandemic and previous winter peaks - ScienceDirect - Google Chrome,2023-05-09T15:20:06.0000000,2023-05-09T15:20:14.0000000,00:00:08,Google Chrome,,,
scimago index - Buscar con Google - Google Chrome,2023-05-09T15:20:14.0000000,2023-05-09T15:20:22.0000000,00:00:08,Google Chrome,,,
Scimago Journal & Country Rank - Google Chrome,2023-05-09T15:20:22.0000000,2023-05-09T15:20:35.0000000,00:00:13,Google Chrome,,,
SSM - Population Health - Google Chrome,2023-05-09T15:20:35.0000000,2023-05-09T15:21:22.0000000,00:00:47,Google Chrome,,,
What should be the baseline when calculating excess mortality? New approaches suggest that we have underestimated the impact of the COVID-19 pandemic and previous winter peaks - ScienceDirect - Google Chrome,2023-05-09T15:21:22.0000000,2023-05-09T15:23:39.0000000,00:02:17,Google Chrome,,,
Nueva pestaña - Google Chrome,2023-05-09T15:23:39.0000000,2023-05-09T15:23:46.0000000,00:00:07,Google Chrome,,,
stmf visualization of data - Buscar con Google - Google Chrome,2023-05-09T15:23:46.0000000,2023-05-09T15:23:52.0000000,00:00:06,Google Chrome,,,
What should be the baseline when calculating excess mortality? New approaches suggest that we have underestimated the impact of the COVID-19 pandemic and previous winter peaks - ScienceDirect - Google Chrome,2023-05-09T15:23:52.0000000,2023-05-09T15:24:30.0000000,00:00:38,Google Chrome,,,
Recibidos (62) - vpennini@iecs.org.ar - Correo de IECS - Google Chrome,2023-05-09T15:24:30.0000000,2023-05-09T15:24:36.0000000,00:00:06,Google Chrome,,,
stmf visualization of data - Buscar con Google - Google Chrome,2023-05-09T15:24:36.0000000,2023-05-09T15:24:41.0000000,00:00:05,Google Chrome,,,
Gmail - Google Chrome,2023-05-09T15:24:41.0000000,2023-05-09T15:24:47.0000000,00:00:06,Google Chrome,,,
Recibidos (11.685) - velenpennini@gmail.com - Gmail - Google Chrome,2023-05-09T15:24:47.0000000,2023-05-09T15:25:07.0000000,00:00:20,Google Chrome,,,
OSDE / Rechazo débito automático IC 2001971611 - velenpennini@gmail.com - Gmail - Google Chrome,2023-05-09T15:25:07.0000000,2023-05-09T15:25:22.0000000,00:00:15,Google Chrome,,,
Recibidos (11.684) - velenpennini@gmail.com - Gmail - Google Chrome,2023-05-09T15:25:22.0000000,2023-05-09T15:25:34.0000000,00:00:12,Google Chrome,,,
stmf visualization of data - Buscar con Google - Google Chrome,2023-05-09T15:25:34.0000000,2023-05-09T15:25:52.0000000,00:00:18,Google Chrome,,,
https://www.mortality.org/File/GetDocument/Public/STMF/DOC/STMFNote.pdf - Google Chrome,2023-05-09T15:25:52.0000000,2023-05-09T15:25:57.0000000,00:00:05,Google Chrome,,,
STMF - Google Chrome,2023-05-09T15:25:57.0000000,2023-05-09T15:26:42.0000000,00:00:45,Google Chrome,,,
Human Mortality Database - Google Chrome,2023-05-09T15:26:42.0000000,2023-05-09T15:26:48.0000000,00:00:06,Google Chrome,,,
